name,part_url,socket,form_factor,max_memory,memory_slots,color,manufacturer,part_number,memory_type,memory_speed_max,m2_slots,sata_6_ports,sata_3_ports,pci_x16_slots,pci_x8_slots,pci_x4_slots,pci_x1_slots,pci_slots,mini_pcie_msata_slots,uses_back_connect,ecc_support,header_usb_2_0,header_usb_3_2_gen_1,header_usb_3_2_gen_2,header_usb_3_2_gen_2x2,header_usb_2_0__(single_port)
Asus E3-PRO V5,https://pcpartpicker.com/product/VKp323/asus-e3-pro-v5-atx-lga1151-motherboard-e3-pro-v5,LGA1151,ATX,64,4,Black / White,Asus,E3-PRO V5,DDR4,2133,2242/2260/2280 M-key,6,0,2,0,0,2,3,,False,True,1,1,0,0,0
ASRock H110M-HDV/D3,https://pcpartpicker.com/product/WQ648d/asrock-motherboard-h110mhdvd3,LGA1151,Micro ATX,32,2,Black / Orange,ASRock,H110M-HDV/D3,DDR3,1600,,4,0,1,0,0,2,0,,False,False,1,1,0,0,0
Asus A88X-PLUS/USB 3.1,https://pcpartpicker.com/product/WntWGX/asus-a88x-plususb-31-atx-fm2-motherboard-a88x-plususb-31,FM2+,ATX,64,4,Black / Gold,Asus,A88X-PLUS/USB 3.1,DDR3,2400,,8,0,2,0,0,2,3,,False,False,3,1,0,0,0
Gigabyte GA-X170-EXTREME ECC,https://pcpartpicker.com/product/sJyxFT/gigabyte-ga-x170-extreme-ecc-atx-lga1151-motherboard-ga-x170-extreme-ecc,LGA1151,ATX,64,4,Black / Beige,Gigabyte,GA-X170-EXTREME ECC,DDR4,2133,2242/2260/2280 M-key|2242/2260/2280 M-key,8,0,3,0,0,3,0,,False,True,2,2,0,0,0
MSI X99A SLI,https://pcpartpicker.com/product/TYNypg/msi-x99a-sli-atx-lga2011-3-motherboard-x99a-sli,LGA2011-3,ATX,128,8,Black,MSI,X99A SLI,DDR4,3333,2242/2260/2280 M-key,10,0,4,0,0,2,0,,False,False,2,2,0,0,0
ECS H110I-C4P,https://pcpartpicker.com/product/6HGj4D/ecs-h110i-c4p-mini-itx-lga1151-motherboard-h110i-c4p,LGA1151,Mini ITX,32,2,Brown / Black,ECS,H110I-C4P,DDR4,2133,2230 E-key,4,0,1,0,0,0,0,,False,False,2,1,0,0,0
Gigabyte GA-Z270-HD3P,https://pcpartpicker.com/product/6kRFf7/gigabyte-ga-z270-hd3p-atx-lga1151-motherboard-ga-z270-hd3p,LGA1151,ATX,64,4,Black / Gold,Gigabyte,GA-Z270-HD3P,DDR4,3866,2242/2260/2280/22110 M-key,6,0,2,0,0,2,2,,False,False,2,2,0,0,0
ASRock Fatal1ty H270M Performance,https://pcpartpicker.com/product/8nM323/asrock-fatal1ty-h270m-performance-micro-atx-lga1151-motherboard-fatal1ty-h270m-performance,LGA1151,Micro ATX,64,4,Black / Red,ASRock,Fatal1ty H270M Performance,DDR4,2400,2230/2242/2260/2280 M-key|2230/2242/2260/2280 M-key,6,0,2,0,0,2,0,,False,False,2,2,0,0,0
Gigabyte GA-B150M-DS3H DDR3,https://pcpartpicker.com/product/nXZ2FT/gigabyte-ga-b150m-ds3h-ddr3-micro-atx-lga1151-motherboard-ga-b150m-ds3h-ddr3,LGA1151,Micro ATX,64,4,Brown / Black,Gigabyte,GA-B150M-DS3H DDR3,DDR3,1866,2242/2260/2280 M-key,6,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte GA-Z270N-Gaming 5,https://pcpartpicker.com/product/YbQRsY/gigabyte-ga-z270n-gaming-5-mini-itx-lga1151-motherboard-ga-z270n-gaming-5,LGA1151,Mini ITX,32,2,Black / Orange,Gigabyte,GA-Z270N-Gaming 5,DDR4,4000,2260/2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Gigabyte GA-B250N-Phoenix WIFI,https://pcpartpicker.com/product/4hX2FT/gigabyte-ga-b250n-phoenix-wifi-mini-itx-lga1151-motherboard-ga-b250n-phoenix-wifi,LGA1151,Mini ITX,32,2,Black / Orange,Gigabyte,GA-B250N-Phoenix WIFI,DDR4,2400,2260/2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
MSI Z270 MPOWER GAMING TITANIUM,https://pcpartpicker.com/product/8RmxFT/msi-z270-mpower-gaming-titanium-atx-lga1151-motherboard-z270-mpower-gaming-titanium,LGA1151,ATX,64,4,Silver,MSI,Z270 MPOWER GAMING TITANIUM,DDR4,4000,2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,3,0,0,3,0,,False,False,2,2,1,0,0
Gigabyte GA-A320MA-M.2 (rev. 1.0),https://pcpartpicker.com/product/FhnG3C/gigabyte-ga-a320ma-m2-rev-10-micro-atx-am4-motherboard-ga-a320ma-m2-rev-10,AM4,Micro ATX,64,4,Brown / Black,Gigabyte,GA-A320MA-M.2 (rev. 1.0),DDR4,3200,2242/2260/2280/22110 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Asus ROG MAXIMUS X APEX,https://pcpartpicker.com/product/R2gPxr/asus-rog-maximus-x-apex-eatx-lga1151-motherboard-maximus-x-apex,LGA1151,EATX,32,2,Black / Silver,Asus,MAXIMUS X APEX|ROG MAXIMUS X APEX,DDR4,4500,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,4,0,4,0,0,2,0,,False,False,3,1,0,0,0
Biostar Z370GT6,https://pcpartpicker.com/product/gxgzK8/biostar-z370gt6-atx-lga1151-motherboard-z370gt6,LGA1151,ATX,64,4,Yellow / Black,Biostar,Z370GT6,DDR4,3866,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,6,0,3,0,0,3,0,,False,False,2,2,0,0,0
ASRock X299M Extreme4,https://pcpartpicker.com/product/ZYL48d/asrock-x299m-extreme4-micro-atx-lga2066-motherboard-x299m-extreme4,LGA2066,Micro ATX,64,4,Black / Silver,ASRock,X299M EXTREME4|90-MXB7D0-A0UAYZ,DDR4,4266,2230/2242/2260/2280/22110 M-key|2260/2280 M-key,8,0,3,0,0,0,0,,False,False,2,1,0,0,0
ASRock Fatal1ty B360 Gaming K4,https://pcpartpicker.com/product/GjNv6h/asrock-fatal1ty-b360-gaming-k4-atx-lga1151-motherboard-b360-gaming-k4,LGA1151,ATX,64,4,Black,ASRock,B360 Gaming K4|90-MXB6Y0-A0UAYZ,DDR4,2666,2230/2242/2260/2280/22110 M-key|2230 E-key|2230/2242/2260/2280/22110 M-key,6,0,2,0,0,4,0,,False,False,2,1,0,0,0
Gigabyte B360M GAMING HD,https://pcpartpicker.com/product/H8448d/gigabyte-b360m-gaming-hd-micro-atx-lga1151-motherboard-b360m-gaming-hd,LGA1151,Micro ATX,32,2,Silver / Red,Gigabyte,B360M GAMING HD,DDR4,2666,2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,0,0,0
Biostar B360GT5S,https://pcpartpicker.com/product/rzF48d/biostar-b360gt5s-atx-lga1151-motherboard-b360gt5s,LGA1151,ATX,64,4,Black,Biostar,B360GT5S,DDR4,2666,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,3,0,0,3,0,,False,False,1,1,0,0,0
Asus PRIME H310M-C/CSM,https://pcpartpicker.com/product/nKsmP6/asus-prime-h310m-ccsm-micro-atx-lga1151-motherboard-h310m-ccsm,LGA1151,Micro ATX,32,2,Green / Black,Asus,H310M-C/CSM|Prime H310M-C/CSM,DDR4,2666,2260/2280 M-key,4,0,1,0,0,2,1,,False,False,1,1,0,0,0
Gigabyte Z370M AORUS Gaming,https://pcpartpicker.com/product/8ghKHx/gigabyte-z370m-aorus-gaming-micro-atx-lga1151-motherboard-z370m-aorus-gaming,LGA1151,Micro ATX,64,4,Black / Silver,Gigabyte,Z370M AORUS Gaming,DDR4,3866,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,2,0,0,2,0,,False,False,2,1,0,0,0
ASRock Q370M VPRO,https://pcpartpicker.com/product/xgNv6h/asrock-q370m-vpro-micro-atx-lga1151-motherboard-q370m-vpro,LGA1151,Micro ATX,64,4,Black,ASRock,Q370M VPRO,DDR4,2666,2230/2242/2260/2280 M-key|2230/2242/2260/2280 M-key|2230 E-key,6,0,2,0,0,2,0,,False,False,2,2,0,0,0
Asus ROG Maximus XI Hero (Wi-Fi) Call of Duty: Black Ops 4 Edition,https://pcpartpicker.com/product/TRXnTW/asus-rog-maximus-xi-hero-wi-fi-call-of-duty-black-ops-4-edition-atx-lga1151-motherboard-rog-maximus-xi-hero-wi-fi-ce,LGA1151,ATX,128,4,Black / Orange,Asus,ROG Maximus XI Hero (Wi-Fi) CE|ROG MAXIMUS XI HERO (WI-FI)/CE,DDR4,4400,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,6,0,3,0,0,3,0,,False,False,2,1,1,0,0
ASRock Z490 Phantom Gaming 4/2.5G,https://pcpartpicker.com/product/JyRgXL/asrock-z490-phantom-gaming-425g-atx-lga1200-motherboard-z490-phantom-gaming-425g,LGA1200,ATX,128,4,Black / Gray,ASRock,Z490 Phantom Gaming 4/2.5G,DDR4,4400,2230 E-key|2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,1,2,0,0,0
Gigabyte H410M DS2V,https://pcpartpicker.com/product/gG6qqs/gigabyte-h410m-ds2v-micro-atx-lga1200-motherboard-h410m-ds2v,LGA1200,Micro ATX,64,2,Black / Silver,Gigabyte,H410M DS2V,DDR4,2933,2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,1,1,0,0,0
Asus Pro H410M-C/CSM,https://pcpartpicker.com/product/7V9tt6/asus-pro-h410m-ccsm-micro-atx-lga1200-motherboard-pro-h410m-ccsm,LGA1200,Micro ATX,64,2,Green,Asus,Pro H410M-C/CSM,DDR4,2933,2242/2260/2280 M-key,4,0,1,0,0,1,2,,False,False,2,1,0,0,0
Biostar B350M,https://pcpartpicker.com/product/yXXYcf/biostar-b350m-micro-atx-am4-motherboard-b350m,AM4,Micro ATX,32,2,Black / Yellow,Biostar,B350M,DDR4,2933,,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Colorful CVN X570M GAMING PRO V14,https://pcpartpicker.com/product/p4FKHx/colorful-cvn-x570m-gaming-pro-v14-micro-atx-am4-motherboard-cvn-x570m-gaming-pro-v14,AM4,Micro ATX,128,4,Black / Silver,Colorful,CVN X570M GAMING PRO V14,DDR4,4000,2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,2,0,0,1,0,,False,False,2,1,0,0,0
ASRock H510M/ac,https://pcpartpicker.com/product/G3bTwP/asrock-h510mac-micro-atx-lga1200-motherboard-h510mac,LGA1200,Micro ATX,64,2,Silver / Black,ASRock,H510M/ac,DDR4,3200,2230 E-key|2260/2280 M-key,4,0,1,0,0,1,0,,False,False,1,1,0,0,0
Gigabyte H510M DS2V,https://pcpartpicker.com/product/V38bt6/gigabyte-h510m-ds2v-micro-atx-lga1200-motherboard-h510m-ds2v,LGA1200,Micro ATX,64,2,Black,Gigabyte,H510M DS2V,DDR4,3200,2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte Z490 UD AC-Y1,https://pcpartpicker.com/product/Jrt9TW/gigabyte-z490-ud-ac-y1-atx-lga1200-motherboard-z490-ud-ac-y1,LGA1200,ATX,128,4,Black,Gigabyte,Z490 UD AC-Y1,DDR4,4500,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,4,0,2,0,0,3,0,,False,False,1,1,0,0,0
Asus PRIME H670-PLUS D4-CSM,https://pcpartpicker.com/product/cVRYcf/asus-prime-h670-plus-d4-csm-atx-lga1700-motherboard-prime-h670-plus-d4-csm,LGA1700,ATX,128,4,Silver / Black,Asus,PRIME H670-PLUS D4-CSM,DDR4,5000,2242/2260/2280 M-key|2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2230 E-key,4,0,3,0,0,2,0,,False,False,1,2,0,0,1
Biostar B660GTQ,https://pcpartpicker.com/product/ZyRYcf/biostar-b660gtq-micro-atx-lga1700-motherboard-b660gtq,LGA1700,Micro ATX,128,4,Blue / Black,Biostar,B660GTQ,DDR4,5000,2280 M-key|2242/2260/2280/22110 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Biostar B660MX-E PRO,https://pcpartpicker.com/product/2gD7YJ/biostar-b660mx-e-pro-micro-atx-lga1700-motherboard-b660mx-e-pro,LGA1700,Micro ATX,128,4,Black / Silver,Biostar,B660MX-E PRO,DDR4,4600,2280 M-key|2242/2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,0,0,0
Gigabyte Z690 UD AX DDR4 V2,https://pcpartpicker.com/product/wj8bt6/gigabyte-z690-ud-ax-ddr4-v2-atx-lga1700-motherboard-z690-ud-ax-ddr4-v2,LGA1700,ATX,128,4,Black,Gigabyte,Z690 UD AX DDR4 V2,DDR4,5333,2260/2280/22110 M-key|2260/2280 M-key|2260/2280 M-key,6,0,3,0,0,2,0,,False,False,2,1,1,0,0
ASRock B660M PG Riptide,https://pcpartpicker.com/product/mJFbt6/asrock-b660m-pg-riptide-micro-atx-lga1700-motherboard-b660m-pg-riptide,LGA1700,Micro ATX,128,4,Black / Blue,ASRock,B660M PG Riptide,DDR4,5333,2280 M-key|2280 M-key|2230 E-key,4,0,1,0,0,1,0,,False,False,1,1,1,0,0
MSI PRO-B660M-VC-WIFI-DDR4,https://pcpartpicker.com/product/CQjBD3/msi-pro-b660m-vc-wifi-ddr4-micro-atx-lga1700-motherboard-pro-b660m-vc-wifi-ddr4,LGA1700,Micro ATX,128,4,Black,MSI,PRO-B660M-VC-WIFI-DDR4,DDR4,5333,2242/2260/2280 M-key|2242/2260/2280 M-key|2230 E-key,6,0,4,0,0,0,0,,False,False,2,1,1,0,0
Gigabyte B760 AORUS ELITE,https://pcpartpicker.com/product/vX92FT/gigabyte-b760-aorus-elite-atx-lga1700-motherboard-b760-aorus-elite,LGA1700,ATX,192,4,Black,Gigabyte,B760 AORUS ELITE,DDR5,7600,2280/22110 M-key|2280/22110 M-key|2280/22110 M-key,4,0,3,0,0,0,0,,False,False,2,1,1,0,0
Biostar B45M2,https://pcpartpicker.com/product/bkvdnQ/biostar-b45m2-micro-atx-am4-motherboard-b45m2,AM4,Micro ATX,32,2,Black / Silver,Biostar,B45M2,DDR4,3200,2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Biostar A620MT,https://pcpartpicker.com/product/w2bRsY/biostar-a620mt-micro-atx-am5-motherboard-a620mt,AM5,Micro ATX,96,2,Black,Biostar,A620MT,DDR5,6000,2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,1,0,0
Asus EX-B650M-V7,https://pcpartpicker.com/product/LrRwrH/asus-ex-b650m-v7-micro-atx-am5-motherboard-ex-b650m-v7,AM5,Micro ATX,96,2,Black / Red,Asus,EX-B650M-V7,DDR5,6400,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,1,0,0
MSI PRO B760-VC,https://pcpartpicker.com/product/fNsV3C/msi-pro-b760-vc-atx-lga1700-motherboard-pro-b760-vc,LGA1700,ATX,192,4,Black,MSI,PRO B760-VC,DDR5,6800,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,4,0,5,0,0,0,0,,False,False,2,1,1,0,0
Asus PRIME B650M-R-CSM,https://pcpartpicker.com/product/s79wrH/asus-prime-b650m-r-csm-micro-atx-am5-motherboard-prime-b650m-r-csm,AM5,Micro ATX,96,2,Silver / Black,Asus,PRIME B650M-R-CSM,DDR5,7200,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,1,0,0
Asus PRIME Z790-V AX-CSM,https://pcpartpicker.com/product/JZDQzy/asus-prime-z790-v-ax-csm-atx-lga1700-motherboard-prime-z790-v-ax-csm,LGA1700,ATX,192,4,Silver / Black,Asus,PRIME Z790-V AX-CSM,DDR5,7200,2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2242/2260/2280/22110 M-key,4,0,4,0,0,1,0,,False,False,2,2,1,0,0
ASRock A620M-HDVP,https://pcpartpicker.com/product/643NnQ/asrock-a620m-hdvp-micro-atx-am5-motherboard-a620m-hdvp,AM5,Micro ATX,96,2,Black,ASRock,A620M-HDVP,DDR5,7200,2280 M-key|2280 M-key,4,0,1,0,0,2,1,,False,False,2,1,0,0,0
Gigabyte Z790 S DDR4 (rev. 1.0),https://pcpartpicker.com/product/gJQKHx/gigabyte-z790-s-ddr4-rev-10-atx-lga1700-motherboard-z790-s-ddr4-rev-10,LGA1700,ATX,128,4,Black,Gigabyte,Z790 S DDR4 (rev. 1.0),DDR4,5333,2280/22110 M-key|2280/22110 M-key,4,0,3,0,0,0,0,,False,False,2,1,1,0,0
Asus PRIME B860-PLUS,https://pcpartpicker.com/product/s8YfrH/asus-prime-b860-plus-atx-lga1851-motherboard-prime-b860-plus,LGA1851,ATX,256,4,Silver / Black,Asus,PRIME B860-PLUS,DDR5,8400,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2230 E-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
MAXSUN iCraft Z890 PACIFIC,https://pcpartpicker.com/product/QK4Pxr/maxsun-icraft-z890-pacific-atx-lga1851-motherboard-ms-icraft-z890-pacific,LGA1851,ATX,256,4,Black,MAXSUN,MS-iCraft Z890 PACIFIC|iCraft Z890 PACIFIC,DDR5,8800,2242/2280 M-key|2242/2280/22110 M-key|2242/2280/22110 M-key|2242/2280/22110 M-key|2230 E-key,4,0,4,0,0,0,0,,False,False,1,1,0,1,0
ASRock B850M-A,https://pcpartpicker.com/product/LbCCmG/asrock-b850m-a-micro-atx-am5-motherboard-b850m-a,AM5,Micro ATX,128,2,Black / Silver,ASRock,B850M-A,DDR5,8200,2280 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,1,0,,False,False,2,1,1,0,0
Asus PRIME B650EM-A WIFI-CSM,https://pcpartpicker.com/product/W84Pxr/asus-prime-b650em-a-wifi-csm-micro-atx-am5-motherboard-prime-b650em-a-wifi-csm,AM5,Micro ATX,256,4,Black / Silver,Asus,PRIME B650EM-A WIFI-CSM,DDR5,8000,2280 M-key|2280 M-key|2242/2260/2280 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Gigabyte B760M AORUS ELITE DDR4 GEN5,https://pcpartpicker.com/product/2yqNnQ/gigabyte-b760m-aorus-elite-ddr4-gen5-micro-atx-lga1700-motherboard-b760m-aorus-elite-ddr4-gen5,LGA1700,Micro ATX,128,4,,Gigabyte,B760M AORUS ELITE DDR4 GEN5,DDR4,3200,2280 M-key|2280/22110 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
MSI PRO B850M-P,https://pcpartpicker.com/product/H7ZWGX/msi-pro-b850m-p-micro-atx-am5-motherboard-pro-b850m-p,AM5,Micro ATX,256,4,Black / Silver,MSI,PRO B850M-P,DDR5,8200,2260 M-key|2260/2280 M-key|2280 M-key,4,0,4,0,0,0,0,,False,False,2,2,1,0,0
MSI PRO B860M-B,https://pcpartpicker.com/product/zbdMnQ/msi-pro-b860m-b-micro-atx-lga1851-motherboard-pro-b860m-b,LGA1851,Micro ATX,128,2,Black / Silver,MSI,PRO B860M-B,DDR5,9066,2242/2260/2280 M-key|2260/2280 M-key,4,0,1,0,0,1,0,,False,False,2,1,1,0,0
Supermicro MBD-X11SSL-O,https://pcpartpicker.com/product/BbKhP6/supermicro-motherboard-mbdx11sslo,LGA1151,Micro ATX,64,4,Black / Green,Supermicro,MBD-X11SSL-O|X11SSL-O,DDR4,2133,,6,0,1,2,0,0,0,,False,True,2,1,0,0,0
MSI FM2-A75IA-E53,https://pcpartpicker.com/product/zG9KHx/msi-motherboard-fm2a75iae53,FM2,Mini ITX,32,2,Black / Blue,MSI,FM2-A75IA-E53,DDR3,2133,,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Gigabyte GA-H55M-S2,https://pcpartpicker.com/product/dmckcf/gigabyte-motherboard-gah55ms2,LGA1156,Micro ATX,16,2,Blue / White,Gigabyte,GA-H55M-S2,DDR3,1600,,0,6,1,0,0,1,2,,False,False,2,0,0,0,0
EVGA 132-LF-E655-KR,https://pcpartpicker.com/product/p8Bv6h/evga-motherboard-132lfe655kr,LGA1156,ATX,16,4,Black,EVGA,132-LF-E655-KR,DDR3,2600,,0,6,3,0,0,1,2,,False,False,3,0,0,0,0
Intel DP55WB,https://pcpartpicker.com/product/xcK7YJ/intel-motherboard-boxdp55wb,LGA1156,Micro ATX,16,4,Black / Blue,Intel,BOXDP55WB,DDR3,1333,,0,6,1,0,0,2,1,,False,False,3,0,0,0,0
Gigabyte GA-P55M-UD2,https://pcpartpicker.com/product/BcK7YJ/gigabyte-motherboard-gap55mud2,LGA1156,Micro ATX,16,4,Blue / White,Gigabyte,GA-P55M-UD2,DDR3,2200,,0,7,2,0,0,0,2,,False,False,2,0,0,0,0
Gigabyte GA-P55A-UD6,https://pcpartpicker.com/product/TJ9KHx/gigabyte-motherboard-gap55aud6,LGA1156,ATX,16,6,Blue / White,Gigabyte,GA-P55A-UD6,DDR3,2600,,2,6,3,0,0,2,2,,False,False,2,0,0,0,0
Asus P7P55D-E PRO,https://pcpartpicker.com/product/fPqdnQ/asus-motherboard-p7p55depro,LGA1156,ATX,16,4,Black / Blue,Asus,P7P55D-E PRO,DDR3,2200,,2,7,2,0,0,3,2,,False,False,3,0,0,0,0
ASRock 770 Extreme3,https://pcpartpicker.com/product/K3DwrH/asrock-motherboard-770extreme3,AM3,ATX,16,4,Black / White,ASRock,770 EXTREME3,DDR3,1600,,2,4,1,0,0,2,3,,False,False,3,0,0,0,0
Asus M4A785TD-M EVO,https://pcpartpicker.com/product/3yzv6h/asus-motherboard-m4a785tdmevo,AM3,Micro ATX,16,4,Black / Blue,Asus,M4A785TD-M EVO,DDR3,1800,,0,5,1,0,0,1,2,,False,False,3,0,0,0,0
Asus M4A785TD-V EVO,https://pcpartpicker.com/product/RvxfrH/asus-motherboard-m4a785tdvevo,AM3,ATX,16,4,Black / Blue,Asus,M4A785TD-V EVO,DDR3,1800,,0,5,2,0,0,1,3,,False,False,3,0,0,0,0
Asus M4A79T DELUXE,https://pcpartpicker.com/product/jZyFf7/asus-motherboard-m4a79tdeluxe,AM3,ATX,16,4,Black / Blue,Asus,M4A79T DELUXE,DDR3,1600,,0,5,4,0,0,0,2,,False,False,3,0,0,0,0
Asus M4A79XTD EVO,https://pcpartpicker.com/product/fvxfrH/asus-motherboard-m4a79xtdevo,AM3,ATX,16,4,Black / Blue,Asus,M4A79XTD EVO,DDR3,1800,,0,7,2,0,0,2,2,,False,False,2,0,0,0,0
Asus M4A87TD EVO,https://pcpartpicker.com/product/wcK7YJ/asus-motherboard-m4a87tdevo,AM3,ATX,16,4,Black / Blue,Asus,M4A87TD EVO,DDR3,2000,,6,0,2,0,0,1,3,,False,False,0,0,0,0,0
Biostar TA890GXE,https://pcpartpicker.com/product/qmckcf/biostar-motherboard-ta890gxe,AM3,Micro ATX,16,4,Black / Red,Biostar,TA890GXE,DDR3,1333,,5,0,1,0,0,1,2,,False,False,3,0,0,0,0
Asus M4A89GTD PRO,https://pcpartpicker.com/product/KpsKHx/asus-motherboard-m4a89gtdpro,AM3,ATX,16,4,Black / Blue,Asus,M4A89GTD PRO,DDR3,2000,,6,0,2,0,1,1,2,,False,False,4,0,0,0,0
Gigabyte GA-X58A-UD5,https://pcpartpicker.com/product/4MNp99/gigabyte-motherboard-gax58aud5,LGA1366,ATX,24,6,Blue / White,Gigabyte,GA-X58A-UD5,DDR3,2200,,2,8,4,0,0,2,1,,False,True,2,0,0,0,0
Intel DG41MJ,https://pcpartpicker.com/product/Jyzv6h/intel-motherboard-boxdg41mj,LGA775,Mini ITX,8,2,Green / Blue,Intel,BOXDG41MJ,DDR2,800,,0,3,0,0,0,0,1,,False,False,2,0,0,0,0
Zotac GF9300-I-E,https://pcpartpicker.com/product/hmckcf/zotac-motherboard-gf9300ie,LGA775,Mini ITX,8,2,Black / Red,Zotac,GF9300-I-E,DDR2,800,,0,3,1,0,0,0,0,,False,False,3,0,0,0,0
Asus M4A88T-M/USB3,https://pcpartpicker.com/product/pmckcf/asus-motherboard-m4a88tmusb3,AM3,Micro ATX,16,4,Black / Blue,Asus,M4A88T-M/USB3,DDR3,1866,,0,6,1,0,0,2,1,,False,False,3,0,0,0,0
Zotac G43ITX-A-E,https://pcpartpicker.com/product/zhphP6/zotac-motherboard-g43itxae,LGA775,Mini ITX,8,2,Black / Red,Zotac,G43ITX-A-E,DDR2,800,,0,5,1,0,0,0,0,,False,False,2,0,0,0,0
Gigabyte GA-MA78LMT-S2,https://pcpartpicker.com/product/2zckcf/gigabyte-motherboard-gama78lmts2,AM3,Micro ATX,8,2,Blue / White,Gigabyte,GA-MA78LMT-S2,DDR3,1333,,0,4,1,0,0,1,2,,False,False,2,0,0,0,0
MSI P55-CD53,https://pcpartpicker.com/product/XFkD4D/msi-motherboard-p55cd53,LGA1156,ATX,16,4,Black / Blue,MSI,P55-CD53,DDR3,2133,,0,8,1,0,0,3,3,,False,False,2,0,0,0,0
MSI 880GM-E41,https://pcpartpicker.com/product/jsNp99/msi-motherboard-880gme41,AM3,Micro ATX,16,4,Black / Blue,MSI,880GM-E41,DDR3,1600,,0,6,1,0,0,2,1,,False,False,3,0,0,0,0
Gigabyte GA-G41MT-D3,https://pcpartpicker.com/product/yZyFf7/gigabyte-motherboard-gag41mtd3,LGA775,Micro ATX,8,2,Blue / White,Gigabyte,GA-G41MT-D3,DDR3,1066,,0,4,1,0,0,1,2,,False,False,2,0,0,0,0
Asus M4A88TD-M/USB3,https://pcpartpicker.com/product/73DwrH/asus-motherboard-m4a88tdmusb3,AM3,Micro ATX,16,4,,Asus,M4A88TD-M/USB3,DDR3,2000,,6,0,1,0,0,2,1,,False,False,4,0,0,0,0
Asus M4A77TD,https://pcpartpicker.com/product/vrg323/asus-motherboard-m4a77td,AM3,ATX,16,4,Black / Blue,Asus,M4A77TD,DDR3,1800,,0,6,1,0,0,2,3,,False,False,3,0,0,0,0
Asus M4A77D,https://pcpartpicker.com/product/X4W9TW/asus-motherboard-m4a77d,AM3/AM2+/AM2,ATX,16,4,,Asus,M4A77D,DDR2,1200,,0,6,1,0,0,2,3,,False,False,3,0,0,0,0
Biostar TPOWER i55,https://pcpartpicker.com/product/qCh9TW/biostar-motherboard-tpoweri55,LGA1156,ATX,16,4,Multicolor,Biostar,TPOWER i55,DDR3,2000,,0,6,2,0,1,1,2,,False,False,3,0,0,0,0
Asus M4A88T-V EVO/USB3,https://pcpartpicker.com/product/HwQypg/asus-motherboard-m4a88tvevousb3,AM3,ATX,16,4,Black / Blue,Asus,M4A88T-V EVO/USB3,DDR3,2000,,0,5,2,0,0,1,3,,False,False,3,0,0,0,0
Biostar G41D3G,https://pcpartpicker.com/product/4MtCmG/biostar-motherboard-g41d3g,LGA775,Micro ATX,4,2,Multicolor,Biostar,G41D3G,DDR3,1066,,0,4,1,0,0,0,2,,False,False,2,0,0,0,0
Biostar P43D3,https://pcpartpicker.com/product/dHMFf7/biostar-motherboard-p43d3,LGA775,ATX,4,2,Multicolor,Biostar,P43D3,DDR3,1333,,0,4,1,0,0,2,3,,False,False,2,0,0,0,0
ASRock 760GM-GS3,https://pcpartpicker.com/product/QBn2FT/asrock-motherboard-760gmgs3,AM3,Micro ATX,8,2,Black / Blue,ASRock,760GM-GS3,DDR3,1800,,0,4,1,0,0,1,2,,False,False,2,0,0,0,0
